collect_time,GDY_1,GDY_2,GDY_3,GDY_4,GDY_5,GDY_6,GDY_7,GDY_8,GDY_9,GDY_10,GDY_11,GDY_12,GDY_13,GDY_14,GDY_15,GDY_16,GDY_17,GDY_18,GDY_19,GDY_20,GDY_21,GDY_22,GDY_23,GDY_24,GDY_25,GDY_26,GDY_27,GDY_28,GDY_30,GDY_31,GDY_32,GDY_34,GDY_35,GDY_36,GDY_37,GDY_38,GDY_39,GDY_40
2023-08-03 21:20:00,7.2766205,-1.21362,-4.403264,17.957341,-19.204463,24.577077,,3.9925685,29.923204,31.393895,-1.948184,12.444911000000001,6.654305,-8.843444,10.362542,-1.7076185000000002,-16.850161,-0.7603139999999999,-13.523253,-9.9051425,-23.430945,1.3423435000000001,-22.524234,,-20.414044,6.684729,-2.8072525,13.429145,-2.240332,0.367471,14.549368000000001,-21.827630499999998,1.970378,10.15178,14.042046,-9.866782,-6.269647,3.0511825000000004
2023-08-03 21:30:00,7.280699,-1.209568,-4.395225999999999,17.957341,-19.220676,24.560783,39.513845,3.8662855,29.915135,31.385925,-1.935926,12.451155,6.6727725,-8.815267500000001,10.366537999999998,-1.703599,-16.827721,-0.756222,-13.523253,-9.897094,-23.318282500000002,1.3504225,-22.508108,-1.746571,-20.4502895,6.680680000000001,-2.7704940000000002,13.445333,-2.2465495,0.3797015,14.545347,-21.843875,1.97844,10.1598325,14.027667999999998,-9.838663,-6.279926,3.0672955
2023-08-03 21:40:00,7.284778,-1.2176719999999999,-4.391207,17.943047999999997,-19.236888,24.544488,39.47385,3.8174015,29.921400499999997,31.377955,-1.927754,12.436799,6.6851020000000005,-8.807217000000001,10.374530499999999,-1.7035995000000002,-16.823674,-0.776683,-13.504791,-9.89307,-23.2072195,1.354462,-22.508108,-1.76233,-20.4462625,6.684729000000001,-2.7767545,13.46152,-2.228084,0.391931,14.545347,-21.860121,1.97844,10.1598325,14.03389,-9.810544,-6.244952,3.0431255000000004
2023-08-03 21:50:00,7.288857,-1.2176719999999999,-4.387188,17.949355,-19.2325,24.536341,,3.7440759999999997,29.917366,31.35803,-1.9359259999999998,12.436799,6.70976,-8.77904,10.378527,-1.715657,-16.839861499999998,-0.788959,-13.49663,-9.8890455,-23.134222,1.358502,,,-20.4784805,6.676631,-2.762415,13.469614,-2.219918,0.4082385,14.545347,-21.876366,1.970378,10.1638585,14.03389,-9.80251,-6.244952,3.083409
2023-08-03 22:00:00,7.2970144999999995,-1.221724,-4.383169,17.939055,-19.240606,24.520046,39.417857,3.650382,29.913331499999998,31.362015,-1.91141,12.440855,6.7179795,-8.762939,10.382523500000001,-1.731733,-16.8641425,-0.8053285,-13.49663,-9.885021,-23.0691585,1.362542,-22.467794,-1.74173,-20.480262500000002,6.672582,-2.754335,13.485801,-2.2014519999999997,0.428622,14.541326,-21.876366,1.970378,10.171911,14.025735,-9.786442000000001,-6.273763,3.075352
2023-08-03 22:10:00,7.3032354999999995,-1.2176719999999999,-4.391207,17.949355,-19.256818,24.495604,39.39386,3.5118780000000003,29.901228,31.3540445,-1.907324,12.432743,6.738528,-8.758914,10.382523500000001,-1.751828,-16.878124,-0.817605,-13.484387,-9.885021,-22.9795275,1.3625415,-22.459731,-1.77021,-20.5026445,6.660435,-2.774935,13.489848,-2.207669,0.4367755,14.549368,-21.876366,1.97844,10.18399,14.03389,-9.770374,-6.2223045,3.0914655
2023-08-03 22:20:00,7.297014,-1.221724,-4.391207,17.939055,-19.285524,24.487457,,3.5037304999999996,29.9074935,31.3540445,-1.907324,12.432743,6.740557,-8.7571385,10.394513,-1.771923,-16.900199,-0.8298814999999999,-13.480306,-9.876973,-22.906530500000002,1.362542,,,-20.510699000000002,6.660435,-2.7525165,13.497942,-2.211752,0.4530825,14.55741,-21.884488,1.97844,10.1920425,14.029812499999998,-9.750288999999999,-6.2572995,3.083409
2023-08-03 22:30:00,7.311393,-1.225776,-4.391207,17.928755,-19.309843,24.471162,,3.438552,29.893159,31.346074,-1.903238,12.432743,6.7384765,-8.722687,10.38652,-1.796038,-16.920433,-0.84625,-13.4762255,-9.8729485,-22.839099500000003,1.3746605,-22.395228,,-20.526808,6.664484,-2.744437,13.501989,-2.197369,0.4734665,14.5574105,-21.8885495,1.986503,10.204121,14.042046,-9.734221000000002,-6.277879,3.095494
2023-08-03 22:40:00,7.305172,-1.221724,-4.395225999999999,17.941368,-19.326055,24.463015,39.31387,3.4711415,29.882859,31.342089,-1.903238,12.432743,6.7549150000000004,-8.7186615,10.394513,-1.808095,-16.928527,-0.854434,-13.472145,-9.868924,-22.793868,1.3706209999999999,-22.3750715,-1.801728,-20.5205355,6.640191,-2.740397,13.514129,-2.203586,0.4856965,14.55741,-21.892611,1.97844,10.2162005,14.03389,-9.714136,-6.2758105,3.087437
2023-08-03 22:50:00,7.315472,-1.229828,-4.395225999999999,17.927075000000002,-19.313561,24.463015,39.289873,3.4426255,29.893159,31.338104,-1.895066,12.428686500000001,6.7754635,-8.753112999999999,10.394513,-1.824171,-16.9447145,-0.870803,-13.468064,-9.868924,-22.7201035,1.3787,-22.3589455,-1.8056675,-20.542917,6.6482885,-2.744437,13.514129,-2.197369,0.49385,14.553389,-21.9129175,1.986503,10.2162005,14.042046,-9.698068,-6.290226,3.083409
2023-08-03 23:00:00,7.305172,-1.225776,-4.395225999999999,17.937375000000003,-19.358479,24.430426,39.2698755,3.3652265000000003,29.8891245,31.334119,-1.8664640000000001,12.428686500000001,6.787793000000001,-8.741037500000001,10.4025055,-1.8196474999999999,-16.960902,-0.8748955,-13.463983,-9.868924,-22.6772395,1.38678,-22.3428195,-1.8253665,-20.538890000000002,6.660435,-2.7385785,13.518176,-2.197369,0.50608,14.55741,-21.908856,1.986503,10.2323055,14.042046,-9.665932,-6.246999499999999,3.107579
2023-08-03 23:10:00,7.319551,-1.229828,-4.391207,17.933382,-19.345985,24.430426,,3.4711410000000003,29.88732,31.330134,-1.882808,12.434930000000001,6.8042315,-8.716885999999999,10.3882095,-1.839743,-16.981136,-0.8789875,-13.455821,-9.860876,-22.6534395,1.3787,,,-20.550972,6.636142,-2.742618,13.530317,-2.197369,0.5183105,14.561431,-21.916979,1.986503,10.2443845,14.0461235,-9.637813000000001,-6.267579,3.083409
2023-08-03 23:20:00,7.319551,-1.229828,-4.399245,17.923082,-19.362198,24.438573,,3.4670674999999997,29.87702,31.334119,-1.8909799999999999,12.42463,6.812451,-8.727186,10.3905165,-1.8620999999999999,-16.993277,-0.887172,-13.466121000000001,-9.860876,-22.609808,1.38274,-22.3146,,-20.579163,6.6523375,-2.734539,13.534364,-2.189203,0.530541,14.561431,-21.92104,1.986503,10.256463,14.050201,-9.617728,-6.279947,3.107579
2023-08-03 23:30:00,7.315472,-1.23388,-4.395225999999999,17.933382,-19.37841,24.422279,,3.405963,29.879251,31.330134,-1.899152,12.432743,6.8288895,-8.711085,10.406502,-1.863857,-17.009464,-0.8788484999999999,-13.447659,-9.852828,-22.526511,1.390819,-22.3146,,-20.603327,6.6442395,-2.7385785,13.538411,-2.207669,0.538694,14.55741,-21.91074,1.994566,10.252437,14.050201,-9.593626,-6.2202565,3.1116075
